Date,Location,Crime
1984-09-01,Canterbury,8460.540008217225
1984-10-01,Canterbury,8412.680718232486
1984-11-01,Canterbury,8376.163971893091
1984-12-01,Canterbury,8357.0
1985-01-01,Canterbury,8359.565194953631
1985-02-01,Canterbury,8381.700595553782
1985-03-01,Canterbury,8419.613402199831
1985-04-01,Canterbury,8469.510815291322
1985-05-01,Canterbury,8527.600035227924
1985-06-01,Canterbury,8590.088262408826
1985-07-01,Canterbury,8653.182697233678
1985-08-01,Canterbury,8713.09054010215
1985-09-01,Canterbury,8766.018991413408
1985-10-01,Canterbury,8808.175251567132
1985-11-01,Canterbury,8835.76652096288
1985-12-01,Canterbury,8845.0
1986-01-01,Canterbury,8833.255739167276
1986-02-01,Canterbury,8802.60518931
1986-03-01,Canterbury,8756.292651362917
1986-04-01,Canterbury,8697.562426260547
1986-05-01,Canterbury,8629.658814937271
1986-06-01,Canterbury,8555.82611832804
1986-07-01,Canterbury,8479.308637367256
1986-08-01,Canterbury,8403.35067298929
1986-09-01,Canterbury,8331.196526129143
1986-10-01,Canterbury,8266.090497721178
1986-11-01,Canterbury,8211.276888699835
1986-12-01,Canterbury,8170.0
1987-01-01,Canterbury,8144.76543634031
1987-02-01,Canterbury,8135.12401757648
1987-03-01,Canterbury,8139.887867348502
1987-04-01,Canterbury,8157.869109296281
1987-05-01,Canterbury,8187.879867059858
1987-06-01,Canterbury,8228.732264279015
1987-07-01,Canterbury,8279.238424593765
1987-08-01,Canterbury,8338.210471644226
1987-09-01,Canterbury,8404.46052907002
1987-10-01,Canterbury,8476.800720511244
1987-11-01,Canterbury,8554.043169608065
1987-12-01,Canterbury,8635.0
1988-01-01,Canterbury,8718.695825656672
1988-02-01,Canterbury,8805.005221865604
1988-03-01,Canterbury,8894.015254243073
1988-04-01,Canterbury,8985.812988406067
1988-05-01,Canterbury,9080.4854899716
1988-06-01,Canterbury,9178.1198245559
1988-07-01,Canterbury,9278.80305777598
1988-08-01,Canterbury,9382.622255248876
1988-09-01,Canterbury,9489.664482590779
1988-10-01,Canterbury,9600.01680541871
1988-11-01,Canterbury,9713.76628934974
1988-12-01,Canterbury,9831.0
1989-01-01,Canterbury,9951.125450847414
1989-02-01,Canterbury,10070.831946813387
1989-03-01,Canterbury,10186.129240679205
1989-04-01,Canterbury,10293.027085227146
1989-05-01,Canterbury,10387.535233239396
1989-06-01,Canterbury,10465.663437497384
1989-07-01,Canterbury,10523.42145078333
1989-08-01,Canterbury,10556.819025879238
1989-09-01,Canterbury,10561.86591556687
1989-10-01,Canterbury,10534.571872628298
1989-11-01,Canterbury,10470.946649845246
1989-12-01,Canterbury,10367.0
1990-01-01,Canterbury,10220.731769101456
1990-02-01,Canterbury,10038.102176066368
1990-03-01,Canterbury,9827.061533040112
1990-04-01,Canterbury,9595.560152166598
1990-05-01,Canterbury,9351.548345589514
1990-06-01,Canterbury,9102.976425454568
1990-07-01,Canterbury,8857.794703905478
1990-08-01,Canterbury,8623.953493085983
1990-09-01,Canterbury,8409.403105141742
1990-10-01,Canterbury,8222.093852216462
1990-11-01,Canterbury,8069.976046454147
1990-12-01,Canterbury,7961.0
1991-01-01,Canterbury,7900.666801450991
1991-02-01,Canterbury,7884.6806452168275
1991-03-01,Canterbury,7906.296502160348
1991-04-01,Canterbury,7958.769343144217
1991-05-01,Canterbury,8035.354139031437
1991-06-01,Canterbury,8129.305860684338
1991-07-01,Canterbury,8233.879478965871
1991-08-01,Canterbury,8342.32996473909
1991-09-01,Canterbury,8447.91228886616
1991-10-01,Canterbury,8543.881422210137
1991-11-01,Canterbury,8623.492335633979
1991-12-01,Canterbury,8680.0
1992-01-01,Canterbury,8708.35565472448
1992-02-01,Canterbury,8710.295613436514
1992-03-01,Canterbury,8689.252458318495
1992-04-01,Canterbury,8648.658771552853
1992-05-01,Canterbury,8591.94713532181
1992-06-01,Canterbury,8522.550131808077
1992-07-01,Canterbury,8443.90034319391
1992-08-01,Canterbury,8359.430351661471
1992-09-01,Canterbury,8272.57273939362
1992-10-01,Canterbury,8186.760088572526
1992-11-01,Canterbury,8105.424981380371
1992-12-01,Canterbury,8032.0
1993-01-01,Canterbury,7969.190093540008
1993-02-01,Canterbury,7916.78967881481
1993-03-01,Canterbury,7873.865539565668
1993-04-01,Canterbury,7839.484459533401
1993-05-01,Canterbury,7812.713222458924
1993-06-01,Canterbury,7792.618612083355
1993-07-01,Canterbury,7778.26741214759
1993-08-01,Canterbury,7768.726406392585
1993-09-01,Canterbury,7763.062378559365
1993-10-01,Canterbury,7760.342112388877
1993-11-01,Canterbury,7759.632391622095
1993-12-01,Canterbury,7760.0
1994-01-01,Canterbury,7760.627026671239
1994-02-01,Canterbury,7761.156782415173
1994-03-01,Canterbury,7761.347883418832
1994-04-01,Canterbury,7760.95894586925
1994-05-01,Canterbury,7759.748585953461
1994-06-01,Canterbury,7757.4754198585015
1994-07-01,Canterbury,7753.898063771406
1994-08-01,Canterbury,7748.775133879192
1994-09-01,Canterbury,7741.865246368921
1994-10-01,Canterbury,7732.927017427616
1994-11-01,Canterbury,7721.719063242278
1994-12-01,Canterbury,7708.0
1995-01-01,Canterbury,7691.6611747751
1995-02-01,Canterbury,7673.124858191105
1995-03-01,Canterbury,7652.946051759006
1995-04-01,Canterbury,7631.679756989646
1995-05-01,Canterbury,7609.880975393853
1995-06-01,Canterbury,7588.104708482639
1995-07-01,Canterbury,7566.90595776683
1995-08-01,Canterbury,7546.839724757268
1995-09-01,Canterbury,7528.461010964951
1995-10-01,Canterbury,7512.324817900711
1995-11-01,Canterbury,7498.986147075406
1995-12-01,Canterbury,7489.0
1996-01-01,Canterbury,7482.7068621913895
1996-02-01,Canterbury,7479.589155190705
1996-03-01,Canterbury,7478.914784545143
1996-04-01,Canterbury,7479.951655801873
1996-05-01,Canterbury,7481.967674508084
1996-06-01,Canterbury,7484.230746210946
1996-07-01,Canterbury,7486.008776457645
1996-08-01,Canterbury,7486.569670795361
1996-09-01,Canterbury,7485.181334771275
1996-10-01,Canterbury,7481.111673932571
1996-11-01,Canterbury,7473.628593826405
1996-12-01,Canterbury,7462.0
1997-01-01,Canterbury,7445.836029237166
1997-02-01,Canterbury,7426.115743268253
1997-03-01,Canterbury,7404.160435060421
1997-04-01,Canterbury,7381.291397580674
1997-05-01,Canterbury,7358.829923796001
1997-06-01,Canterbury,7338.09730667358
1997-07-01,Canterbury,7320.414839180397
1997-08-01,Canterbury,7307.103814283479
1997-09-01,Canterbury,7299.485524949948
1997-10-01,Canterbury,7298.881264146814
1997-11-01,Canterbury,7306.6123248411595
1997-12-01,Canterbury,7324.0
1998-01-01,Canterbury,7351.788719934059
1998-02-01,Canterbury,7388.415464328834
1998-03-01,Canterbury,7431.74035021317
1998-04-01,Canterbury,7479.62349461621
1998-05-01,Canterbury,7529.92501456714
1998-06-01,Canterbury,7580.505027094736
1998-07-01,Canterbury,7629.223649228184
1998-08-01,Canterbury,7673.940997996649
1998-09-01,Canterbury,7712.517190428934
1998-10-01,Canterbury,7742.81234355422
1998-11-01,Canterbury,7762.686574401596
1998-12-01,Canterbury,7770.0
1999-01-01,Canterbury,7763.233049359837
1999-02-01,Canterbury,7743.347399416513
1999-03-01,Canterbury,7711.925039086895
1999-04-01,Canterbury,7670.547957287705
1999-05-01,Canterbury,7620.798142935553
1999-06-01,Canterbury,7564.257584947475
1999-07-01,Canterbury,7502.508272240102
1999-08-01,Canterbury,7437.13219373001
1999-09-01,Canterbury,7369.711338334317
1999-10-01,Canterbury,7301.827694969608
1999-11-01,Canterbury,7235.06325255246
1999-12-01,Canterbury,7171.0
2000-01-01,Canterbury,7110.960795589622
2000-02-01,Canterbury,7055.231975042042
2000-03-01,Canterbury,7003.840743439247
2000-04-01,Canterbury,6956.814305862763
2000-05-01,Canterbury,6914.179867394163
2000-06-01,Canterbury,6875.9646331153635
2000-07-01,Canterbury,6842.195808107923
2000-08-01,Canterbury,6812.900597453454
2000-09-01,Canterbury,6788.106206233797
2000-10-01,Canterbury,6767.839839530552
2000-11-01,Canterbury,6752.1287024253625
2000-12-01,Canterbury,6741.0
2001-01-01,Canterbury,6734.359532170791
2001-02-01,Canterbury,6731.627478192878
2001-03-01,Canterbury,6732.102612156115
2001-04-01,Canterbury,6735.083708150331
2001-05-01,Canterbury,6739.86954026538
2001-06-01,Canterbury,6745.7588825910725
2001-07-01,Canterbury,6752.05050921726
2001-08-01,Canterbury,6758.043194233799
2001-09-01,Canterbury,6763.035711730493
2001-10-01,Canterbury,6766.3268357972
2001-11-01,Canterbury,6767.215340523758
2001-12-01,Canterbury,6765.0
2002-01-01,Canterbury,6759.186145171738
2002-02-01,Canterbury,6750.105334408607
2002-03-01,Canterbury,6738.295682936289
2002-04-01,Canterbury,6724.295305980394
2002-05-01,Canterbury,6708.642318766507
2002-06-01,Canterbury,6691.874836520346
2002-07-01,Canterbury,6674.530974467501
2002-08-01,Canterbury,6657.148847833552
2002-09-01,Canterbury,6640.26657184423
2002-10-01,Canterbury,6624.422261725116
2002-11-01,Canterbury,6610.154032701802
2002-12-01,Canterbury,6598.0
2003-01-01,Canterbury,6588.441604734891
2003-02-01,Canterbury,6581.733591580058
2003-03-01,Canterbury,6578.074031098728
2003-04-01,Canterbury,6577.660993854067
2003-05-01,Canterbury,6580.692550409281
2003-06-01,Canterbury,6587.366771327541
2003-07-01,Canterbury,6597.881727172042
2003-08-01,Canterbury,6612.435488506019
2003-09-01,Canterbury,6631.226125892584
2003-10-01,Canterbury,6654.45170989496
2003-11-01,Canterbury,6682.310311076418
2003-12-01,Canterbury,6715.0
2004-01-01,Canterbury,6752.496509962773
2004-02-01,Canterbury,6793.886225197099
2004-03-01,Canterbury,6838.033192668801
2004-04-01,Canterbury,6883.801459344046
2004-05-01,Canterbury,6930.055072189008
2004-06-01,Canterbury,6975.658078169489
2004-07-01,Canterbury,7019.474524251669
2004-08-01,Canterbury,7060.368457401707
2004-09-01,Canterbury,7097.203924585432
2004-10-01,Canterbury,7128.844972769013
2004-11-01,Canterbury,7154.155648918565
2004-12-01,Canterbury,7172.0
2005-01-01,Canterbury,7181.619230413874
2005-02-01,Canterbury,7183.763174298365
2005-03-01,Canterbury,7179.558823226064
2005-04-01,Canterbury,7170.133168769593
2005-05-01,Canterbury,7156.61320250151
2005-06-01,Canterbury,7140.125915994501
2005-07-01,Canterbury,7121.798300821132
2005-08-01,Canterbury,7102.757348553958
2005-09-01,Canterbury,7084.130050765687
2005-10-01,Canterbury,7067.043399028872
2005-11-01,Canterbury,7052.624384916082
2005-12-01,Canterbury,7042.0
2006-01-01,Canterbury,7036.174137826119
2006-02-01,Canterbury,7035.658299831701
2006-03-01,Canterbury,7040.8408894269405
2006-04-01,Canterbury,7052.110310022015
2006-05-01,Canterbury,7069.854965027174
2006-06-01,Canterbury,7094.463257852507
2006-07-01,Canterbury,7126.323591908243
2006-08-01,Canterbury,7165.824370604689
2006-09-01,Canterbury,7213.35399735182
2006-10-01,Canterbury,7269.300875559919
2006-11-01,Canterbury,7334.053408639368
2006-12-01,Canterbury,7408.0
2007-01-01,Canterbury,7491.2744960593545
2007-02-01,Canterbury,7582.992515263812
2007-03-01,Canterbury,7682.015119066174
2007-04-01,Canterbury,7787.203368919981
2007-05-01,Canterbury,7897.418326278848
2007-06-01,Canterbury,8011.521052595472
2007-07-01,Canterbury,8128.372609323455
2007-08-01,Canterbury,8246.834057916423
2007-09-01,Canterbury,8365.766459827037
2007-10-01,Canterbury,8484.030876508916
2007-11-01,Canterbury,8600.488369415682
2007-12-01,Canterbury,8714.0
2008-01-01,Canterbury,8823.55947515827
2008-02-01,Canterbury,8928.691083557938
2008-03-01,Canterbury,9029.051759308368
2008-04-01,Canterbury,9124.298436519794
2008-05-01,Canterbury,9214.08804930239
2008-06-01,Canterbury,9298.077531765604
2008-07-01,Canterbury,9375.923818019632
2008-08-01,Canterbury,9447.283842174593
2008-09-01,Canterbury,9511.814538340039
2008-10-01,Canterbury,9569.172840626114
2008-11-01,Canterbury,9619.015683142878
2008-12-01,Canterbury,9661.0
2009-01-01,Canterbury,9695.03332089966
2009-02-01,Canterbury,9722.025557912328
2009-03-01,Canterbury,9743.137218700354
2009-04-01,Canterbury,9759.528810926326
2009-05-01,Canterbury,9772.360842252765
2009-06-01,Canterbury,9782.793820342107
2009-07-01,Canterbury,9791.988252856894
2009-08-01,Canterbury,9801.104647459644
2009-09-01,Canterbury,9811.30351181281
2009-10-01,Canterbury,9823.745353578914
2009-11-01,Canterbury,9839.590680420508
2009-12-01,Canterbury,9860.0
2010-01-01,Canterbury,9885.47159309471
2010-02-01,Canterbury,9913.854832941111
2010-03-01,Canterbury,9942.336865890216
2010-04-01,Canterbury,9968.104838293273
2010-05-01,Canterbury,9988.3458965015
2010-06-01,Canterbury,10000.247186865958
2010-07-01,Canterbury,10000.995855737883
2010-08-01,Canterbury,9987.77904946839
2010-09-01,Canterbury,9957.783914408721
2010-10-01,Canterbury,9908.197596910035
2010-11-01,Canterbury,9836.207243323273
2010-12-01,Canterbury,9739.0
2011-01-01,Canterbury,9615.197204869643
2011-02-01,Canterbury,9469.156962175068
2011-03-01,Canterbury,9306.671567738786
2011-04-01,Canterbury,9133.533317382133
2011-05-01,Canterbury,8955.534506926326
2011-06-01,Canterbury,8778.46743219406
2011-07-01,Canterbury,8608.124389006554
2011-08-01,Canterbury,8450.297673185109
2011-09-01,Canterbury,8310.779580552304
2011-10-01,Canterbury,8195.362406929395
2011-11-01,Canterbury,8109.838448137896
2011-12-01,Canterbury,8060.0
2012-01-01,Canterbury,8049.634263353099
2012-02-01,Canterbury,8074.508059098858
2012-03-01,Canterbury,8128.383113154645
2012-04-01,Canterbury,8205.021151438003
2012-05-01,Canterbury,8298.183899866724
2012-06-01,Canterbury,8401.633084357803
2012-07-01,Canterbury,8509.130430829
2012-08-01,Canterbury,8614.43766519811
2012-09-01,Canterbury,8711.316513382062
2012-10-01,Canterbury,8793.528701298674
2012-11-01,Canterbury,8854.835954865595
2012-12-01,Canterbury,8889.0
2013-01-01,Canterbury,8891.474075051396
2013-02-01,Canterbury,8864.477468096136
2013-03-01,Canterbury,8811.920979642637
2013-04-01,Canterbury,8737.715410199115
2013-05-01,Canterbury,8645.771560273553
2013-06-01,Canterbury,8540.000230374724
2013-07-01,Canterbury,8424.312221010647
2013-08-01,Canterbury,8302.618332689246
2013-09-01,Canterbury,8178.82936591945
2013-10-01,Canterbury,8056.856121209184
2013-11-01,Canterbury,7940.609399066401
2013-12-01,Canterbury,7834.0
2014-01-01,Canterbury,7740.018047552551
2014-02-01,Canterbury,7657.970957405305
2014-03-01,Canterbury,7586.245468274811
2014-04-01,Canterbury,7523.228318876933
2014-05-01,Canterbury,7467.306247927628
2014-06-01,Canterbury,7416.865994143303
2014-07-01,Canterbury,7370.294296239898
2014-08-01,Canterbury,7325.977892933398
2014-09-01,Canterbury,7282.303522940144
2014-10-01,Canterbury,7237.657924976115
2014-11-01,Canterbury,7190.427837757282
2014-12-01,Canterbury,7139.0
2015-01-01,Canterbury,7082.2882254795295
2015-02-01,Canterbury,7021.314628208197
2015-03-01,Canterbury,6957.628397258119
2015-04-01,Canterbury,6892.778721700913
2015-05-01,Canterbury,6828.314790608183
2015-06-01,Canterbury,6765.785793052064
2015-07-01,Canterbury,6706.740918104158
2015-08-01,Canterbury,6652.729354836101
2015-09-01,Canterbury,6605.3002923199765
2015-10-01,Canterbury,6566.0029196274045
2015-11-01,Canterbury,6536.386425830097
2015-12-01,Canterbury,6518.0
2016-01-01,Canterbury,6511.753819048147
2016-02-01,Canterbury,6516.002011243099
2016-03-01,Canterbury,6528.459692692713
2016-04-01,Canterbury,6546.841979504873
2016-05-01,Canterbury,6568.8639877875285
2016-06-01,Canterbury,6592.240833648441
2016-07-01,Canterbury,6614.687633195554
2016-08-01,Canterbury,6633.919502536797
2016-09-01,Canterbury,6647.651557779949
2016-10-01,Canterbury,6653.598915032953
2016-11-01,Canterbury,6649.47669040367
2016-12-01,Canterbury,6633.0
2017-01-01,Canterbury,6602.603905735377
2017-02-01,Canterbury,6559.6032527452635
2017-03-01,Canterbury,6506.032831971032
2017-04-01,Canterbury,6443.927434353715
2017-05-01,Canterbury,6375.321850834258
2017-06-01,Canterbury,6302.250872354171
2017-07-01,Canterbury,6226.749289854413
2017-08-01,Canterbury,6150.851894275916
2017-09-01,Canterbury,6076.593476560227
2017-10-01,Canterbury,6006.008827648278
2017-11-01,Canterbury,5941.132738481038
2017-12-01,Canterbury,5884.0
2018-01-01,Canterbury,5836.115858936442
2018-02-01,Canterbury,5796.8673851830545
2018-03-01,Canterbury,5765.112104423164
2018-04-01,Canterbury,5739.707542339766
2018-05-01,Canterbury,5719.511224615929
2018-06-01,Canterbury,5703.380676934871
2018-07-01,Canterbury,5690.173424979651
2018-08-01,Canterbury,5678.746994433349
2018-09-01,Canterbury,5667.958910979143
2018-10-01,Canterbury,5656.666700300115
2018-11-01,Canterbury,5643.727888079338
2018-12-01,Canterbury,5628.0
2019-01-01,Canterbury,5608.599325185729
2019-02-01,Canterbury,5585.677206522321
2019-03-01,Canterbury,5559.643750336312
2019-04-01,Canterbury,5530.909062954054
2019-05-01,Canterbury,5499.88325070187
2019-06-01,Canterbury,5466.976419906341
2019-07-01,Canterbury,5432.598676893796
2019-08-01,Canterbury,5397.160127990548
2019-09-01,Canterbury,5361.0708795232
2019-10-01,Canterbury,5324.741037818068
2019-11-01,Canterbury,5288.580709201467
2019-12-01,Canterbury,5253.0
2020-01-01,Canterbury,5218.366469950417
2020-02-01,Canterbury,5184.877492431213
2020-03-01,Canterbury,5152.687894231589
2020-04-01,Canterbury,5121.952502140472
2020-05-01,Canterbury,5092.826142946802
2020-06-01,Canterbury,5065.463643439762
2020-07-01,Canterbury,5040.019830408286
2020-08-01,Canterbury,5016.649530641335
2020-09-01,Canterbury,4995.507570928055
2020-10-01,Canterbury,4976.748778057398
2020-11-01,Canterbury,4960.527978818343
2020-12-01,Canterbury,4947.0
2021-01-01,Canterbury,4936.19347556831
2021-02-01,Canterbury,4927.632268197125
2021-03-01,Canterbury,4920.714047737335
2021-04-01,Canterbury,4914.83648403976
2021-05-01,Canterbury,4909.397246955227
2021-06-01,Canterbury,4903.7940063346105
2021-07-01,Canterbury,4897.42443202874
2021-08-01,Canterbury,4889.686193888434
2021-09-01,Canterbury,4879.976961764581
2021-10-01,Canterbury,4867.694405508004
2021-11-01,Canterbury,4852.236194969501
2021-12-01,Canterbury,4833.0
2022-01-01,Canterbury,4809.602104628286
2022-02-01,Canterbury,4782.533249595021
2022-03-01,Canterbury,4752.502789819072
2022-04-01,Canterbury,4720.220080219089
2022-05-01,Canterbury,4686.394475713694
2022-06-01,Canterbury,4651.7353312217965
2022-07-01,Canterbury,4616.952001662021
2022-08-01,Canterbury,4582.753841952994
2022-09-01,Canterbury,4549.850207013623
2022-10-01,Canterbury,4518.950451762532
2022-11-01,Canterbury,4490.763931118366
2022-12-01,Canterbury,4466.0
2023-01-01,Canterbury,4445.36801332607
2023-02-01,Canterbury,4429.577326015261
