Time Frame,Location Id,Location,Median Rent,Crime
2004/11/1,5,Gisborne,173,5614.055026
2004/11/1,7,Taranaki,175,4117.085549
2004/11/1,8,Manawatu-Whanganui,175,3820.010919
2004/11/1,9,Wellington,250,3230.988083
2004/11/1,12,West Coast,160,3257.279757
2004/11/1,13,Canterbury,235,7154.155649
2004/11/1,14,Otago,220,3687.783307
2004/11/1,15,Southland,150,2950.834396
2004/11/1,17,Nelson,250,3257.279757
2004/12/1,1,Northland,190,3985
2004/12/1,2,Auckland,305,8242
2004/12/1,3,Waikato,220,5979
2004/12/1,4,Bay of Plenty,220,5091
2004/12/1,5,Gisborne,170,5583
2004/12/1,7,Taranaki,190,4098
2004/12/1,8,Manawatu-Whanganui,170,3848
2004/12/1,9,Wellington,250,3235.5
2004/12/1,12,West Coast,150,3271
2004/12/1,13,Canterbury,240,7172
2004/12/1,14,Otago,220,3677
2004/12/1,15,Southland,140,2924
2004/12/1,17,Nelson,240,3271
2005/1/1,1,Northland,185,3976.237987
2005/1/1,2,Auckland,310,8256.768138
2005/1/1,3,Waikato,220,5976.552164
2005/1/1,4,Bay of Plenty,220,5053.027082
2005/1/1,5,Gisborne,175,5551.75885
2005/1/1,7,Taranaki,185,4079.342218
2005/1/1,8,Manawatu-Whanganui,165,3872.562521
2005/1/1,9,Wellington,270,3237.126717
2005/1/1,12,West Coast,160,3282.073938
2005/1/1,13,Canterbury,250,7181.61923
2005/1/1,14,Otago,264,3670.846536
2005/1/1,15,Southland,150,2898.948428
2005/1/1,17,Nelson,245,3282.073938
2005/2/1,1,Northland,200,3967.878258
2005/2/1,2,Auckland,310,8263.975375
2005/2/1,3,Waikato,220,5966.814573
2005/2/1,4,Bay of Plenty,220,5018.542504
2005/2/1,5,Gisborne,178,5520.875806
2005/2/1,7,Taranaki,190,4061.365774
2005/2/1,8,Manawatu-Whanganui,170,3893.892963
2005/2/1,9,Wellington,270,3236.08984
2005/2/1,12,West Coast,160,3290.576583
2005/2/1,13,Canterbury,250,7183.763174
2005/2/1,14,Otago,210,3669.044679
2005/2/1,15,Southland,140,2875.989307
2005/2/1,17,Nelson,240,3290.576583
2005/3/1,1,Northland,195,3959.928056
2005/3/1,2,Auckland,310,8264.961719
2005/3/1,3,Waikato,220,5951.22131
2005/3/1,4,Bay of Plenty,225,4988.193741
2005/3/1,5,Gisborne,180,5490.8975
2005/3/1,7,Taranaki,200,4044.243056
2005/3/1,8,Manawatu-Whanganui,165,3912.389357
2005/3/1,9,Wellington,250,3232.765625
2005/3/1,12,West Coast,160,3296.670746
2005/3/1,13,Canterbury,250,7179.558823
2005/3/1,14,Otago,220,3671.006408
2005/3/1,15,Southland,150,2855.306806
2005/3/1,17,Nelson,240,3296.670746
2005/4/1,1,Northland,200,3952.394625
2005/4/1,2,Auckland,310,8261.067178
2005/4/1,3,Waikato,220,5931.206455
2005/4/1,4,Bay of Plenty,225,4962.628269
2005/4/1,5,Gisborne,180,5462.370561
2005/4/1,7,Taranaki,200,4028.14645
2005/4/1,8,Manawatu-Whanganui,170,3928.449736
2005/4/1,9,Wellington,250,3227.530331
2005/4/1,12,West Coast,160,3300.519235
2005/4/1,13,Canterbury,240,7170.133169
2005/4/1,14,Otago,220,3676.143703
2005/4/1,15,Southland,160,2837.085094
2005/4/1,17,Nelson,250,3300.519235
2005/5/1,1,Northland,196,3945.285206
2005/5/1,2,Auckland,310,8253.63176
2005/5/1,3,Waikato,220,5908.204089
2005/5/1,4,Bay of Plenty,230,4942.493564
2005/5/1,5,Gisborne,180,5435.841622
2005/5/1,7,Taranaki,200,4013.248342
2005/5/1,8,Manawatu-Whanganui,165,3942.472131
2005/5/1,9,Wellington,220,3220.760215
2005/5/1,12,West Coast,155,3302.284859
2005/5/1,13,Canterbury,240,7156.613203
2005/5/1,14,Otago,230,3683.868544
2005/5/1,15,Southland,150,2821.508338
2005/5/1,17,Nelson,245,3302.284859
2005/6/1,1,Northland,195,3938.607042
2005/6/1,2,Auckland,310,8243.995475
2005/6/1,3,Waikato,220,5883.648292
2005/6/1,4,Bay of Plenty,220,4928.4371
2005/6/1,5,Gisborne,190,5411.857312
2005/6/1,7,Taranaki,195,3999.721118
2005/6/1,8,Manawatu-Whanganui,170,3954.854573
2005/6/1,9,Wellington,250,3212.831534
2005/6/1,12,West Coast,170,3302.130429
2005/6/1,13,Canterbury,240,7140.125916
2005/6/1,14,Otago,220,3693.592911
2005/6/1,15,Southland,150,2808.760708
2005/6/1,17,Nelson,240,3302.130429
2005/7/1,1,Northland,210,3932.367375
2005/7/1,2,Auckland,310,8233.49833
2005/7/1,3,Waikato,220,5858.973145
2005/7/1,4,Bay of Plenty,230,4921.106352
2005/7/1,5,Gisborne,185,5390.964262
2005/7/1,7,Taranaki,190,3987.737166
2005/7/1,8,Manawatu-Whanganui,169,3965.995094
2005/7/1,9,Wellington,255,3204.120545
2005/7/1,12,West Coast,163,3300.218752
2005/7/1,13,Canterbury,240,7121.798301
2005/7/1,14,Otago,210,3704.728782
2005/7/1,15,Southland,150,2799.026371
2005/7/1,17,Nelson,240,3300.218752
2005/8/1,1,Northland,200,3926.573449
2005/8/1,2,Auckland,310,8223.480333
2005/8/1,3,Waikato,220,5835.61273
2005/8/1,4,Bay of Plenty,225,4921.148796
2005/8/1,5,Gisborne,180,5373.709104
2005/8/1,7,Taranaki,200,3977.468871
2005/8/1,8,Manawatu-Whanganui,170,3976.291727
2005/8/1,9,Wellington,250,3195.003506
2005/8/1,12,West Coast,160,3296.712639
2005/8/1,13,Canterbury,239,7102.757349
2005/8/1,14,Otago,215,3716.688138
2005/8/1,15,Southland,150,2792.489498
2005/8/1,17,Nelson,240,3296.712639
2005/9/1,1,Northland,200,3921.232506
2005/9/1,2,Auckland,310,8215.281494
2005/9/1,3,Waikato,220,5815.001127
2005/9/1,4,Bay of Plenty,230,4929.211908
2005/9/1,5,Gisborne,180,5360.638468
2005/9/1,7,Taranaki,200,3969.088621
2005/9/1,8,Manawatu-Whanganui,175,3986.142502
2005/9/1,9,Wellington,260,3185.856675
2005/9/1,12,West Coast,160,3291.774897
2005/9/1,13,Canterbury,250,7084.130051
2005/9/1,14,Otago,210,3728.882958
2005/9/1,15,Southland,140,2789.334255
2005/9/1,17,Nelson,240,3291.774897
2005/10/1,1,Northland,210,3916.351789
2005/10/1,2,Auckland,310,8210.241819
2005/10/1,3,Waikato,220,5798.572418
2005/10/1,4,Bay of Plenty,230,4945.943162
2005/10/1,5,Gisborne,183,5352.298984
2005/10/1,7,Taranaki,200,3962.768801
2005/10/1,8,Manawatu-Whanganui,175,3995.945451
2005/10/1,9,Wellington,260,3177.056309
2005/10/1,12,West Coast,160,3285.568338
2005/10/1,13,Canterbury,250,7067.043399
2005/10/1,14,Otago,230,3740.725222
2005/10/1,15,Southland,150,2789.744812
2005/10/1,17,Nelson,240,3285.568338
2005/11/1,1,Northland,210,3911.938539
2005/11/1,2,Auckland,310,8209.701319
2005/11/1,3,Waikato,220,5787.760681
2005/11/1,4,Bay of Plenty,230,4971.990035
2005/11/1,5,Gisborne,180,5349.237285
2005/11/1,7,Taranaki,188,3958.681799
2005/11/1,8,Manawatu-Whanganui,190,4006.098607
2005/11/1,9,Wellington,260,3168.978664
2005/11/1,12,West Coast,160,3278.255769
2005/11/1,13,Canterbury,250,7052.624385
2005/11/1,14,Otago,235,3751.626909
2005/11/1,15,Southland,150,2793.905338
2005/11/1,17,Nelson,250,3278.255769
2005/12/1,1,Northland,215,3908
2005/12/1,2,Auckland,310,8215
2005/12/1,3,Waikato,230,5784
2005/12/1,4,Bay of Plenty,240,5008
2005/12/1,5,Gisborne,190,5352
2005/12/1,7,Taranaki,200,3957
2005/12/1,8,Manawatu-Whanganui,180,4017
2005/12/1,9,Wellington,260,3162
2005/12/1,12,West Coast,178,3270
2005/12/1,13,Canterbury,250,7042
2005/12/1,14,Otago,230,3761
2005/12/1,15,Southland,160,2802
2005/12/1,17,Nelson,260,3270
2006/1/1,1,Northland,210,3904.600474
2006/1/1,2,Auckland,320,8227.133946
2006/1/1,3,Waikato,240,5788.284721
2006/1/1,4,Bay of Plenty,230,5054.186551
2006/1/1,5,Gisborne,200,5360.934437
2006/1/1,7,Taranaki,200,3957.811779
2006/1/1,8,Manawatu-Whanganui,180,4028.964293
2006/1/1,9,Wellington,285,3156.464493
2006/1/1,12,West Coast,180,3261.033503
2006/1/1,13,Canterbury,260,7036.174138
2006/1/1,14,Otago,255,3768.412604
2006/1/1,15,Southland,150,2814.096627
2006/1/1,17,Nelson,243,3261.033503
2006/2/1,1,Northland,220,3902.0325
2006/2/1,2,Auckland,310,8245.723537
2006/2/1,3,Waikato,235,5799.850256
2006/2/1,4,Bay of Plenty,230,5109.027251
2006/2/1,5,Gisborne,185,5375.590611
2006/2/1,7,Taranaki,195,3960.869462
2006/2/1,8,Manawatu-Whanganui,185,4041.972669
2006/2/1,9,Wellington,295,3152.588
2006/2/1,12,West Coast,168,3251.867397
2006/2/1,13,Canterbury,260,7035.6583
2006/2/1,14,Otago,220,3774.057351
2006/2/1,15,Southland,145,2829.797687
2006/2/1,17,Nelson,235,3251.867397
2006/3/1,1,Northland,220,3900.645678
2006/3/1,2,Auckland,320,8270.045228
2006/3/1,3,Waikato,230,5817.492287
2006/3/1,4,Bay of Plenty,230,5170.56568
2006/3/1,5,Gisborne,200,5395.319214
2006/3/1,7,Taranaki,220,3965.841363
2006/3/1,8,Manawatu-Whanganui,180,4055.922941
2006/3/1,9,Wellington,275,3150.554301
2006/3/1,12,West Coast,168,3243.082465
2006/3/1,13,Canterbury,250,7040.840889
2006/3/1,14,Otago,240,3778.283001
2006/3/1,15,Southland,150,2848.589306
2006/3/1,17,Nelson,250,3243.082465
2006/4/1,1,Northland,230,3900.789608
2006/4/1,2,Auckland,320,8299.375474
2006/4/1,3,Waikato,230,5840.006493
2006/4/1,4,Bay of Plenty,245,5236.845416
2006/4/1,5,Gisborne,195,5419.470936
2006/4/1,7,Taranaki,210,3972.395794
2006/4/1,8,Manawatu-Whanganui,180,4070.712924
2006/4/1,9,Wellington,270,3150.547171
2006/4/1,12,West Coast,170,3235.259489
2006/4/1,13,Canterbury,250,7052.11031
2006/4/1,14,Otago,240,3781.438316
2006/4/1,15,Southland,160,2869.957611
2006/4/1,17,Nelson,250,3235.259489
2006/5/1,1,Northland,225,3902.813888
2006/5/1,2,Auckland,320,8332.990729
2006/5/1,3,Waikato,240,5866.188553
2006/5/1,4,Bay of Plenty,240,5305.910041
2006/5/1,5,Gisborne,193,5447.39647
2006/5/1,7,Taranaki,220,3980.201071
2006/5/1,8,Manawatu-Whanganui,180,4086.240431
2006/5/1,9,Wellington,270,3152.75039
2006/5/1,12,West Coast,185,3228.979252
2006/5/1,13,Canterbury,250,7069.854965
2006/5/1,14,Otago,250,3783.872055
2006/5/1,15,Southland,155,2893.38873
2006/5/1,17,Nelson,250,3228.979252
2006/6/1,1,Northland,220,3907.068117
2006/6/1,2,Auckland,320,8370.16745
2006/6/1,3,Waikato,240,5894.834148
2006/6/1,4,Bay of Plenty,240,5375.803134
2006/6/1,5,Gisborne,200,5478.446506
2006/6/1,7,Taranaki,210,3988.925505
2006/6/1,8,Manawatu-Whanganui,180,4102.403276
2006/6/1,9,Wellington,220,3157.347735
2006/6/1,12,West Coast,180,3224.822537
2006/6/1,13,Canterbury,250,7094.463258
2006/6/1,14,Otago,240,3785.93298
2006/6/1,15,Southland,150,2918.368789
2006/6/1,17,Nelson,260,3224.822537
2006/7/1,1,Northland,220,3913.901896
2006/7/1,2,Auckland,320,8410.182089
2006/7/1,3,Waikato,230,5924.738956
2006/7/1,4,Bay of Plenty,240,5444.568275
2006/7/1,5,Gisborne,195,5511.971736
2006/7/1,7,Taranaki,210,3998.237412
2006/7/1,8,Manawatu-Whanganui,180,4119.099272
2006/7/1,9,Wellington,280,3164.522983
2006/7/1,12,West Coast,170,3223.370124
2006/7/1,13,Canterbury,250,7126.323592
2006/7/1,14,Otago,200,3787.96985
2006/7/1,15,Southland,160,2944.383915
2006/7/1,17,Nelson,243,3223.370124
2006/8/1,1,Northland,220,3923.664823
2006/8/1,2,Auckland,320,8452.311103
2006/8/1,3,Waikato,230,5954.698658
2006/8/1,4,Bay of Plenty,240,5510.249044
2006/8/1,5,Gisborne,195,5547.322852
2006/8/1,7,Taranaki,210,4007.805104
2006/8/1,8,Manawatu-Whanganui,180,4136.226233
2006/8/1,9,Wellington,270,3174.459913
2006/8/1,12,West Coast,165,3225.202798
2006/8/1,13,Canterbury,250,7165.824371
2006/8/1,14,Otago,225,3790.331426
2006/8/1,15,Southland,157,2970.920236
2006/8/1,17,Nelson,250,3225.202798
2006/9/1,1,Northland,230,3936.706497
2006/9/1,2,Auckland,320,8495.830947
2006/9/1,3,Waikato,240,5983.508934
2006/9/1,4,Bay of Plenty,240,5570.889021
2006/9/1,5,Gisborne,198,5583.850545
2006/9/1,7,Taranaki,210,4017.296895
2006/9/1,8,Manawatu-Whanganui,190,4153.681972
2006/9/1,9,Wellington,280,3187.342301
2006/9/1,12,West Coast,170,3230.90134
2006/9/1,13,Canterbury,250,7213.353997
2006/9/1,14,Otago,230,3793.366469
2006/9/1,15,Southland,160,2997.463877
2006/9/1,17,Nelson,250,3230.90134
2006/10/1,1,Northland,220,3953.376519
2006/10/1,2,Auckland,320,8540.018074
2006/10/1,3,Waikato,244,6009.965463
2006/10/1,4,Bay of Plenty,250,5624.531786
2006/10/1,5,Gisborne,200,5620.905506
2006/10/1,7,Taranaki,220,4026.381099
2006/10/1,8,Manawatu-Whanganui,185,4171.364304
2006/10/1,9,Wellington,280,3203.353927
2006/10/1,12,West Coast,178,3241.046533
2006/10/1,13,Canterbury,250,7269.300876
2006/10/1,14,Otago,250,3797.423738
2006/10/1,15,Southland,160,3023.500967
2006/10/1,17,Nelson,250,3241.046533
2006/11/1,1,Northland,240,3974.024487
2006/11/1,2,Auckland,320,8584.14894
2006/11/1,3,Waikato,240,6032.863925
2006/11/1,4,Bay of Plenty,245,5669.220919
2006/11/1,5,Gisborne,200,5657.838427
2006/11/1,7,Taranaki,230,4034.726029
2006/11/1,8,Manawatu-Whanganui,200,4189.171042
2006/11/1,9,Wellington,280,3222.678567
2006/11/1,12,West Coast,180,3256.219159
2006/11/1,13,Canterbury,265,7334.053409
2006/11/1,14,Otago,240,3802.851995
2006/11/1,15,Southland,160,3048.517633
2006/11/1,17,Nelson,255,3256.219159
2006/12/1,1,Northland,225,3999
2006/12/1,2,Auckland,330,8627.5
2006/12/1,3,Waikato,250,6051
2006/12/1,4,Bay of Plenty,250,5703
2006/12/1,5,Gisborne,220,5694
2006/12/1,7,Taranaki,230,4042
2006/12/1,8,Manawatu-Whanganui,200,4207
2006/12/1,9,Wellington,290,3245.5
2006/12/1,12,West Coast,180,3277
2006/12/1,13,Canterbury,260,7408
2006/12/1,14,Otago,250,3810
2006/12/1,15,Southland,160,3072
2006/12/1,17,Nelson,250,3277
2007/1/1,1,Northland,240,4028.581183
2007/1/1,2,Auckland,330,8669.533462
2007/1/1,3,Waikato,250,6063.563584
2007/1/1,4,Bay of Plenty,250,5724.591875
2007/1/1,5,Gisborne,210,5728.812429
2007/1/1,7,Taranaki,220,4048.009045
2007/1/1,8,Manawatu-Whanganui,190,4224.74871
2007/1/1,9,Wellington,320,3271.881921
2007/1/1,12,West Coast,180,3303.690779
2007/1/1,13,Canterbury,270,7491.274496
2007/1/1,14,Otago,240,3819.099114
2007/1/1,15,Southland,160,3093.516336
2007/1/1,17,Nelson,260,3303.690779
2007/2/1,1,Northland,250,4062.76026
2007/2/1,2,Auckland,330,8710.454551
2007/2/1,3,Waikato,250,6071.321438
2007/2/1,4,Bay of Plenty,250,5735.436454
2007/2/1,5,Gisborne,220,5761.98397
2007/2/1,7,Taranaki,225,4053.11008
2007/2/1,8,Manawatu-Whanganui,185,4242.313585
2007/2/1,9,Wellington,320,3301.407696
2007/2/1,12,West Coast,183,3335.476978
2007/2/1,13,Canterbury,275,7582.992515
2007/2/1,14,Otago,240,3829.911104
2007/2/1,15,Southland,150,3112.963463
2007/2/1,17,Nelson,260,3335.476978
2007/3/1,1,Northland,240,4101.45798
2007/3/1,2,Auckland,330,8750.654244
2007/3/1,3,Waikato,250,6075.434541
2007/3/1,4,Bay of Plenty,255,5737.652916
2007/3/1,5,Gisborne,215,5793.294395
2007/3/1,7,Taranaki,240,4057.797743
2007/3/1,8,Manawatu-Whanganui,195,4259.590753
2007/3/1,9,Wellington,300,3333.54061
2007/3/1,12,West Coast,190,3371.26502
2007/3/1,13,Canterbury,265,7682.015119
2007/3/1,14,Otago,240,3842.080337
2007/3/1,15,Southland,165,3130.320345
2007/3/1,17,Nelson,280,3371.26502
2007/4/1,1,Northland,250,4144.595092
2007/4/1,2,Auckland,340,8790.523519
2007/4/1,3,Waikato,250,6077.06387
2007/4/1,4,Bay of Plenty,260,5733.360437
2007/4/1,5,Gisborne,213,5822.523472
2007/4/1,7,Taranaki,230,4062.566669
2007/4/1,8,Manawatu-Whanganui,200,4276.476345
2007/4/1,9,Wellington,300,3367.743947
2007/4/1,12,West Coast,200,3409.961327
2007/4/1,13,Canterbury,270,7787.203369
2007/4/1,14,Otago,250,3855.251181
2007/4/1,15,Southland,160,3145.565942
2007/4/1,17,Nelson,265,3409.961327
2007/5/1,1,Northland,240,4192.092346
2007/5/1,2,Auckland,335,8830.453354
2007/5/1,3,Waikato,250,6077.370403
2007/5/1,4,Bay of Plenty,255,5724.678194
2007/5/1,5,Gisborne,240,5849.450972
2007/5/1,7,Taranaki,235,4067.911497
2007/5/1,8,Manawatu-Whanganui,200,4292.866492
2007/5/1,9,Wellington,295,3403.480991
2007/5/1,12,West Coast,180,3450.472321
2007/5/1,13,Canterbury,260,7897.418326
2007/5/1,14,Otago,250,3869.068003
2007/5/1,15,Southland,170,3158.679219
2007/5/1,17,Nelson,275,3450.472321
2007/6/1,1,Northland,250,4243.87049
2007/6/1,2,Auckland,340,8870.834726
2007/6/1,3,Waikato,250,6077.515118
2007/6/1,4,Bay of Plenty,260,5713.725365
2007/6/1,5,Gisborne,225,5873.856666
2007/6/1,7,Taranaki,240,4074.326862
2007/6/1,8,Manawatu-Whanganui,200,4308.657324
2007/6/1,9,Wellington,300,3440.215028
2007/6/1,12,West Coast,190,3491.704425
2007/6/1,13,Canterbury,270,8011.521053
2007/6/1,14,Otago,250,3883.17517
2007/6/1,15,Southland,175,3169.639137
2007/6/1,17,Nelson,280,3491.704425
2007/7/1,1,Northland,240,4299.850273
2007/7/1,2,Auckland,340,8912.058613
2007/7/1,3,Waikato,250,6078.658994
2007/7/1,4,Bay of Plenty,265,5702.621127
2007/7/1,5,Gisborne,240,5895.520322
2007/7/1,7,Taranaki,240,4082.307401
2007/7/1,8,Manawatu-Whanganui,190,4323.744972
2007/7/1,9,Wellington,300,3477.40934
2007/7/1,12,West Coast,180,3532.56406
2007/7/1,13,Canterbury,270,8128.372609
2007/7/1,14,Otago,215,3897.21705
2007/7/1,15,Southland,170,3178.424658
2007/7/1,17,Nelson,275,3532.56406
2007/8/1,1,Northland,250,4359.952445
2007/8/1,2,Auckland,340,8954.515994
2007/8/1,3,Waikato,250,6081.963007
2007/8/1,4,Bay of Plenty,250,5693.484657
2007/8/1,5,Gisborne,220,5914.221711
2007/8/1,7,Taranaki,235,4092.347752
2007/8/1,8,Manawatu-Whanganui,195,4338.025565
2007/8/1,9,Wellington,270,3514.527214
2007/8/1,12,West Coast,185,3571.95765
2007/8/1,13,Canterbury,260,8246.834058
2007/8/1,14,Otago,240,3910.83801
2007/8/1,15,Southland,175,3185.014745
2007/8/1,17,Nelson,260,3571.95765
2007/9/1,1,Northland,250,4424.097754
2007/9/1,2,Auckland,340,8998.597845
2007/9/1,3,Waikato,250,6088.588137
2007/9/1,4,Bay of Plenty,263,5688.435132
2007/9/1,5,Gisborne,220,5929.740604
2007/9/1,7,Taranaki,240,4104.94255
2007/9/1,8,Manawatu-Whanganui,200,4351.395234
2007/9/1,9,Wellington,295,3551.031932
2007/9/1,12,West Coast,198,3608.791617
2007/9/1,13,Canterbury,270,8365.76646
2007/9/1,14,Otago,250,3923.682417
2007/9/1,15,Southland,170,3189.38836
2007/9/1,17,Nelson,255,3608.791617
2007/10/1,1,Northland,260,4492.206951
2007/10/1,2,Auckland,350,9044.695144
2007/10/1,3,Waikato,260,6099.69536
2007/10/1,4,Bay of Plenty,260,5689.591729
2007/10/1,5,Gisborne,220,5941.856769
2007/10/1,7,Taranaki,240,4120.586433
2007/10/1,8,Manawatu-Whanganui,195,4363.750109
2007/10/1,9,Wellington,300,3586.38678
2007/10/1,12,West Coast,200,3641.972382
2007/10/1,13,Canterbury,273,8484.030877
2007/10/1,14,Otago,270,3935.39464
2007/10/1,15,Southland,180,3191.524466
2007/10/1,17,Nelson,273,3641.972382
2007/11/1,1,Northland,250,4564.200783
2007/11/1,2,Auckland,345,9093.19887
2007/11/1,3,Waikato,260,6116.445655
2007/11/1,4,Bay of Plenty,260,5699.073626
2007/11/1,5,Gisborne,233,5950.349978
2007/11/1,7,Taranaki,233,4139.774037
2007/11/1,8,Manawatu-Whanganui,220,4374.986321
2007/11/1,9,Wellington,310,3620.055041
2007/11/1,12,West Coast,190,3670.406369
2007/11/1,13,Canterbury,280,8600.488369
2007/11/1,14,Otago,250,3945.619045
2007/11/1,15,Southland,170,3191.402025
2007/11/1,17,Nelson,265,3670.406369
2007/12/1,1,Northland,250,4640
2007/12/1,2,Auckland,350,9144.5
2007/12/1,3,Waikato,260,6140
2007/12/1,4,Bay of Plenty,270,5719
2007/12/1,5,Gisborne,230,5955
2007/12/1,7,Taranaki,240,4163
2007/12/1,8,Manawatu-Whanganui,210,4385
2007/12/1,9,Wellington,313,3651.5
2007/12/1,12,West Coast,190,3693
2007/12/1,13,Canterbury,280,8714
2007/12/1,14,Otago,250,3954
2007/12/1,15,Southland,173,3189
2007/12/1,17,Nelson,290,3693
2008/1/1,1,Northland,260,4719.225835
2008/1/1,2,Auckland,350,9198.856336
2008/1/1,3,Waikato,270,6171.212102
2008/1/1,4,Bay of Plenty,270,5750.892709
2008/1/1,5,Gisborne,240,5955.811218
2008/1/1,7,Taranaki,250,4190.58144
2008/1/1,8,Manawatu-Whanganui,200,4393.732416
2008/1/1,9,Wellington,330,3680.348103
2008/1/1,12,West Coast,195,3709.023404
2008/1/1,13,Canterbury,290,8823.559475
2008/1/1,14,Otago,270,3960.326356
2008/1/1,15,Southland,180,3184.416154
2008/1/1,17,Nelson,280,3709.023404
2008/2/1,1,Northland,260,4800.301459
2008/2/1,2,Auckland,350,9255.99298
2008/2/1,3,Waikato,270,6209.706584
2008/2/1,4,Bay of Plenty,275,5793.88434
2008/2/1,5,Gisborne,220,5953.686471
2008/2/1,7,Taranaki,238,4222.125402
2008/2/1,8,Manawatu-Whanganui,200,4401.305401
2008/2/1,9,Wellington,300,3706.878439
2008/2/1,12,West Coast,198,3719.201541
2008/2/1,13,Canterbury,290,8928.691084
2008/2/1,14,Otago,250,3964.964899
2008/2/1,15,Southland,180,3178.22346
2008/2/1,17,Nelson,300,3719.201541
2008/3/1,1,Northland,270,4881.350526
2008/3/1,2,Auckland,350,9315.501857
2008/3/1,3,Waikato,265,6254.8008
2008/3/1,4,Bay of Plenty,270,5846.510158
2008/3/1,5,Gisborne,240,5949.753208
2008/3/1,7,Taranaki,250,4257.061416
2008/3/1,8,Manawatu-Whanganui,210,4407.885923
2008/3/1,9,Wellington,330,3731.533261
2008/3/1,12,West Coast,210,3724.623079
2008/3/1,13,Canterbury,280,9029.051759
2008/3/1,14,Otago,260,3968.426899
2008/3/1,15,Southland,175,3171.11369
2008/3/1,17,Nelson,295,3724.623079
2008/4/1,1,Northland,250,4960.496689
2008/4/1,2,Auckland,350,9376.974893
2008/4/1,3,Waikato,265,6305.812103
2008/4/1,4,Bay of Plenty,280,5907.30543
2008/4/1,5,Gisborne,240,5945.13888
2008/4/1,7,Taranaki,260,4294.81901
2008/4/1,8,Manawatu-Whanganui,200,4413.640955
2008/4/1,9,Wellington,320,3754.75482
2008/4/1,12,West Coast,218,3726.376684
2008/4/1,13,Canterbury,275,9124.298437
2008/4/1,14,Otago,260,3971.223626
2008/4/1,15,Southland,180,3163.778619
2008/4/1,17,Nelson,295,3726.376684
2008/5/1,1,Northland,260,5035.863604
2008/5/1,2,Auckland,360,9440.004014
2008/5/1,3,Waikato,265,6362.057845
2008/5/1,4,Bay of Plenty,275,5974.805424
2008/5/1,5,Gisborne,240,5940.970937
2008/5/1,7,Taranaki,250,4334.827711
2008/5/1,8,Manawatu-Whanganui,210,4418.737466
2008/5/1,9,Wellington,320,3776.985367
2008/5/1,12,West Coast,220,3725.551023
2008/5/1,13,Canterbury,280,9214.088049
2008/5/1,14,Otago,260,3973.86635
2008/5/1,15,Southland,180,3156.910019
2008/5/1,17,Nelson,290,3725.551023
2008/6/1,1,Northland,260,5105.574924
2008/6/1,2,Auckland,360,9504.181146
2008/6/1,3,Waikato,260,6422.85538
2008/6/1,4,Bay of Plenty,270,6047.545407
2008/6/1,5,Gisborne,250,5938.376832
